date	code	name	count	unlimit	limit	totalA	zyRatio
2018-08-17	300363	____	94	17406.63	0.00	54445.74	31.97
2018-08-17	300364	____	72	3098.86	3086.70	77567.41	7.97
2018-08-17	300365	____	10	12951.30	0.00	40216.26	32.20
2018-08-17	300366	____	65	14997.60	3289.20	52557.62	34.79
2018-08-17	300367	____	219	29476.11	1735.51	85454.40	36.52
2018-08-17	300368	____	32	2026.69	21380.77	53833.17	43.48
2018-08-17	300369	____	7	1208.62	191.81	80091.32	1.75
2018-08-17	300370	____	32	26870.61	1974.00	95844.44	30.10
2018-08-17	300371	____	246	55.36	58.30	12000.00	0.95
2018-08-17	300373	____	18	1.22	4985.00	47226.30	10.56
2018-08-17	300374	____	28	11949.79	0.00	24591.23	48.59
2018-08-17	300375	____	12	1155.68	0.00	35973.10	3.21
2018-08-17	300376	___	64	115859.35	0.00	233004.62	49.72
2018-08-17	300377	___	33	11544.82	1156.00	74238.33	17.11
2018-08-17	300378	____	18	14.96	0.00	26470.99	0.06
2018-08-17	300379	___	121	4333.54	1172.00	27703.17	19.87
2018-08-17	300380	____	9	2.56	900.00	13744.00	6.57
2018-08-17	300381	___	61	11216.41	1847.89	40675.54	32.12
2018-08-17	300382	___	11	8733.72	8640.00	56456.94	30.77
2018-08-17	300383	____	57	37963.42	2556.51	144635.15	28.02
2018-08-17	300384	____	14	6084.40	0.00	16745.30	36.33
2018-08-17	300385	____	44	1624.91	4606.64	13013.51	47.89
2018-08-17	300386	____	20	7.12	0.00	41804.40	0.02
2018-08-17	300387	____	16	6592.11	0.00	29125.81	22.63
2018-08-17	300388	____	46	16054.01	356.40	54998.11	29.84
2018-08-17	300389	___	10	1890.95	0.00	31985.83	5.91
2018-08-17	300390	____	42	9104.35	2020.81	34454.75	32.29
2018-08-17	300391	____	17	253.85	7033.00	23355.74	31.20
2018-08-17	300392	____	12	44.17	12422.49	38400.00	32.47
2018-08-17	300393	____	46	7695.94	5670.36	24099.47	55.46
2018-08-17	300394	____	11	109.80	0.00	19795.19	0.55
2018-08-17	300395	___	16	3000.10	0.00	29916.90	10.03
2018-08-17	300396	____	8	3124.69	0.00	27603.00	11.32
2018-08-17	300397	____	28	11733.77	0.00	24000.00	48.89
2018-08-17	300398	____	13	11236.74	501.52	42674.06	27.51
2018-08-17	300399	___	1	0.26	0.00	19760.00	0.00
2018-08-17	300400	____	16	1428.11	5373.00	24345.00	27.94
2018-08-17	300401	____	7	13692.88	0.00	47928.83	28.57
2018-08-17	300402	____	2	2.90	0.00	20200.00	0.01
2018-08-17	300403	____	59	19834.14	0.00	60300.00	32.89
2018-08-17	300404	____	6	739.67	0.00	13391.75	5.52
2018-08-17	300405	____	22	5318.35	0.00	15239.95	34.90
2018-08-17	300406	____	16	17.29	0.00	50183.74	0.03
2018-08-17	300407	____	54	6516.37	0.00	27638.00	23.58
2018-08-17	300408	____	25	96.19	0.00	174113.38	0.06
2018-08-17	300409	____	30	13390.46	0.00	38700.48	34.60
2018-08-17	300410	____	37	9493.08	266.53	19602.58	49.79
2018-08-17	300411	____	61	4741.67	25526.32	47437.04	63.81
2018-08-17	300412	____	12	4368.29	0.00	25997.90	16.80
2018-08-17	300413	____	10	5.19	1363.89	99002.35	1.38
2018-08-17	300414	____	4	2880.54	0.00	17091.24	16.85
2018-08-17	300415	___	42	1880.88	4050.32	43200.00	13.73
2018-08-17	300416	____	9	657.79	677.00	13557.75	9.85
2018-08-17	300417	____	5	0.16	290.00	8160.00	3.56
2018-08-17	300418	____	148	9462.86	16343.84	115194.62	22.40
2018-08-17	300419	____	22	27.29	0.00	36775.38	0.07
2018-08-17	300420	____	28	24276.93	7192.52	71563.05	43.97
2018-08-17	300421	____	4	0.94	0.00	13355.47	0.01
2018-08-17	300422	___	36	8390.97	0.00	35581.53	23.58
2018-08-17	300423	___	8	3448.23	1656.72	29140.07	17.52
2018-08-17	300424	____	27	4452.29	0.00	23995.30	18.55
2018-08-17	300425	____	33	20790.23	396.36	67707.10	31.29
2018-08-17	300426	____	48	11477.49	11285.68	40000.00	56.91
2018-08-17	300427	____	18	12801.75	0.00	35258.68	36.31
2018-08-17	300428	____	33	8170.65	0.00	29088.00	28.09
2018-08-17	300429	____	15	4123.61	0.00	27118.60	15.21
2018-08-17	300430	___	24	1799.40	5760.00	27200.89	27.79
2018-08-17	300431	____	119	1089.14	5943.64	32952.45	21.34
2018-08-17	300432	____	64	21154.06	5058.72	49730.58	52.71
2018-08-17	300433	____	43	25.66	16510.12	394360.69	4.19
2018-08-17	300434	____	7	1225.81	453.09	22319.10	7.52
2018-08-17	300435	____	6	2.82	0.00	24914.70	0.01
2018-08-17	300436	___	36	2337.86	0.00	14121.14	16.56
2018-08-17	300437	___	14	105.87	140.00	21832.20	1.13
2018-08-17	300438	____	129	6138.58	0.00	28115.19	21.83
2018-08-17	300439	____	28	11977.57	0.00	34696.09	34.52
2018-08-17	300440	____	61	14137.85	0.00	45154.90	31.31
2018-08-17	300441	____	41	3614.52	24030.54	66233.32	41.74
2018-08-17	300442	___	14	244.17	2259.50	10000.00	25.04
2018-08-17	300443	____	59	4635.39	0.00	23805.68	19.47
2018-08-17	300444	____	64	20514.88	0.00	58589.45	35.01
2018-08-17	300445	___	27	4026.76	0.00	16561.44	24.31
2018-08-17	300446	____	16	19.36	0.00	12280.00	0.16
2018-08-17	300447	____	14	2527.18	0.00	31276.52	8.08
2018-08-17	300448	____	24	11813.49	583.29	40860.26	30.34
2018-08-17	300449	____	61	4834.49	0.00	16930.26	28.56
2018-08-17	300450	____	58	7349.55	5230.48	88165.91	14.27
2018-08-17	300451	____	21	12701.64	0.00	48560.38	26.16
2018-08-17	300452	____	43	931.01	0.00	13920.00	6.69
2018-08-17	300453	____	15	2488.15	0.00	15872.00	15.68
2018-08-17	300454	___	4	0.05	0.00	40001.00	0.00
2018-08-17	300455	____	21	1546.46	0.00	50960.00	3.03
2018-08-17	300456	____	44	14928.34	0.00	28276.30	52.79
2018-08-17	300457	____	44	1112.32	7696.00	37629.07	23.41
2018-08-17	300458	____	9	267.03	0.00	33140.26	0.81
2018-08-17	300459	____	76	41261.18	86351.55	197123.30	64.74
2018-08-17	300460	____	13	5087.21	0.00	16827.42	30.23
2018-08-17	300461	____	8	2071.13	0.00	12459.50	16.62
2018-08-17	300462	____	4	98.00	169.00	13776.00	1.94
2018-08-17	300463	____	17	9576.50	0.00	55800.00	17.16
2018-08-17	300464	____	20	2863.40	7845.00	20800.25	51.48
2018-08-17	300465	___	30	7396.24	0.00	44724.87	16.54
2018-08-17	300466	____	24	13287.45	6513.00	55274.94	35.82
2018-08-17	300467	____	68	6716.75	0.00	22661.13	29.64
2018-08-17	300468	____	9	2.73	0.00	19462.21	0.01
2018-08-17	300469	____	16	3242.43	0.00	12199.39	26.58
2018-08-17	300470	____	5	1005.52	0.00	10668.00	9.43
2018-08-17	300471	____	52	9926.58	0.00	36472.00	27.22
2018-08-17	300472	____	29	3028.83	896.77	13254.55	29.62
2018-08-17	300473	____	20	4995.05	0.00	10492.00	47.61
2018-08-17	300474	___	51	2.71	7183.54	27080.91	26.54
2018-08-17	300475	____	1	0.05	0.00	20000.00	0.00
2018-08-17	300476	____	12	12992.44	0.00	76970.80	16.88
2018-08-17	300477	____	52	16782.07	2480.05	58219.46	33.09
2018-08-17	300478	____	16	7504.59	0.00	12667.30	59.24
2018-08-17	300479	____	6	1.01	0.00	16493.27	0.01
2018-08-17	300480	____	11	5898.46	0.00	19223.24	30.68
2018-08-17	300481	____	39	4082.34	0.00	25706.40	15.88
2018-08-17	300482	____	16	2038.21	0.00	34322.33	5.94
2018-08-17	300483	____	58	2340.49	0.00	6150.00	38.06
2018-08-17	300484	____	75	788.37	3670.99	20800.00	21.44
2018-08-17	300485	____	30	19.52	0.00	48000.00	0.04
2018-08-17	300486	____	13	3763.62	0.00	16304.12	23.08
2018-08-17	300487	____	3	60.15	0.00	20239.38	0.30
2018-08-17	300488	____	8	0.08	274.26	10491.87	2.61
2018-08-17	300489	____	12	3820.47	0.00	9075.00	42.10
2018-08-17	300490	____	22	3.85	6806.21	22876.16	29.77
2018-08-17	300491	____	42	234.46	988.31	14515.38	8.42
2018-08-17	300492	____	17	97.51	2725.88	8320.00	33.93
2018-08-17	300493	____	20	244.30	6975.55	31804.60	22.70
2018-08-17	300494	____	25	2.13	6971.00	24000.00	29.05
2018-08-17	300495	____	46	4215.50	20491.47	60079.70	41.12
2018-08-17	300496	____	100	1285.36	6632.20	40362.12	19.62
2018-08-17	300497	____	36	422.42	5575.54	22462.05	26.70
2018-08-17	300498	____	1093	21136.58	3246.92	531383.90	4.59
2018-08-17	300499	____	25	13.89	3666.00	12000.60	30.66
2018-08-17	300500	____	5	0.64	0.00	13427.95	0.00
2018-08-17	300501	____	17	23.23	3403.13	10088.82	33.96
2018-08-17	300502	___	54	1259.18	4533.99	23836.25	24.30
2018-08-17	300503	____	25	38.28	7581.65	25351.97	30.06
2018-08-17	300504	____	11	0.11	0.00	26740.80	0.00
2018-08-17	300505	___	21	2.01	801.70	9336.00	8.61
2018-08-17	300506	___	32	735.70	10516.00	34476.09	32.64
2018-08-17	300507	____	6	0.15	1800.00	12223.20	14.73
2018-08-17	300508	____	32	254.73	357.00	9091.20	6.73
2018-08-17	300509	___	20	1.22	2026.54	15200.00	13.34
2018-08-17	300510	____	40	1727.01	7504.99	29136.24	31.69
2018-08-17	300511	____	29	2783.75	9145.33	43424.50	27.47
2018-08-17	300512	____	25	6.04	0.00	27000.00	0.02
2018-08-17	300513	____	13	12.56	3038.09	16975.48	17.97
2018-08-17	300514	___	7	1606.58	2843.26	20000.00	22.25
2018-08-17	300515	____	26	1113.01	1484.59	20000.00	12.99
2018-08-17	300516	___	10	1.59	0.00	12000.00	0.01
2018-08-17	300517	____	3	1.00	15.00	10685.40	0.15
2018-08-17	300518	___	38	1301.67	4644.75	9334.00	63.71
2018-08-17	300519	____	2	0.23	0.00	16000.00	0.00
2018-08-17	300520	____	19	238.70	1576.76	20240.00	8.97
2018-08-17	300521	___	20	2.69	1888.00	14400.00	13.13
2018-08-17	300522	____	37	507.63	4646.08	12099.10	42.60
2018-08-17	300523	____	11	1627.36	0.00	14400.00	11.30
2018-08-17	300525	____	86	1184.06	2812.19	12965.76	30.82
2018-08-17	300526	____	31	248.87	4095.00	17146.48	25.33
2018-08-17	300527	____	4	2.78	0.00	87450.30	0.00
2018-08-17	300528	____	17	2692.77	0.00	37260.81	7.23
2018-08-17	300529	____	207	101.05	7689.82	41758.60	18.66
2018-08-17	300530	____	36	153.37	1397.90	7040.60	22.03
2018-08-17	300531	___	91	1725.20	3042.50	28000.00	17.03
2018-08-17	300532	____	25	1451.33	2517.70	27725.33	14.32
2018-08-17	300533	____	76	122.89	717.22	10124.60	8.30
2018-08-17	300534	____	23	1985.79	4539.26	30334.50	21.51
2018-08-17	300535	____	8	5.41	627.88	10439.60	6.07
2018-08-17	300536	____	13	1.46	647.76	16759.32	3.87
2018-08-17	300537	____	17	431.07	4557.00	19302.76	25.84
2018-08-17	300538	____	48	389.08	2830.60	8429.22	38.20
2018-08-17	300539	____	19	19.85	2537.49	20900.00	12.24
2018-08-17	300540	____	19	579.82	612.22	12441.00	9.58
2018-08-17	300541	____	28	55.20	3243.69	18116.70	18.21
2018-08-17	300542	____	12	51.05	1266.06	15502.56	8.50
2018-08-17	300543	____	4	0.02	1020.00	12000.00	8.50
2018-08-17	300545	____	25	13.65	2778.00	14411.83	19.37
2018-08-17	300546	____	5	476.00	1200.00	13520.50	12.40
2018-08-17	300547	____	10	630.41	713.24	12348.84	10.88
2018-08-17	300548	____	10	115.48	741.00	8267.00	10.36
2018-08-17	300549	____	32	18.18	0.00	13334.00	0.14
2018-08-17	300550	____	12	0.92	3281.00	8322.00	39.44
2018-08-17	300551	____	31	6.96	3833.25	11004.00	34.90
2018-08-17	300552	____	30	119.81	3581.00	10829.60	34.17
2018-08-17	300553	____	9	5.30	390.00	4800.00	8.24
2018-08-17	300554	____	1	0.14	0.00	9360.00	0.00
2018-08-17	300555	____	36	1451.00	3769.99	20000.00	26.10
2018-08-17	300556	____	21	346.05	1358.00	11485.20	14.84
2018-08-17	300557	____	7	0.63	0.00	5566.85	0.01
2018-08-17	300558	____	46	19.10	8617.76	40100.00	21.54
2018-08-17	300559	____	14	2242.30	1052.60	13952.46	23.62
2018-08-17	300560	___	13	1.41	4047.34	15777.00	25.66
2018-08-17	300561	____	2	0.66	0.00	17051.00	0.00
2018-08-17	300562	____	18	1427.18	3788.63	18880.00	27.63
2018-08-17	300563	____	6	100.75	801.00	8000.00	11.27
2018-08-17	300565	____	45	3.26	4653.64	20800.00	22.39
2018-08-17	300566	____	45	3546.42	3185.00	16150.49	41.68
2018-08-17	300567	____	14	550.36	3137.00	16361.40	22.54
2018-08-17	300568	____	26	643.10	2820.00	19200.00	18.04
2018-08-17	300569	____	27	204.71	3423.69	15001.20	24.19
2018-08-17	300570	___	18	3.23	3486.00	22999.68	15.17
2018-08-17	300571	____	20	644.43	2284.85	12036.99	24.34
2018-08-17	300572	____	3	0.04	866.88	12105.72	7.16
2018-08-17	300573	____	3	0.06	244.00	8000.00	3.05
2018-08-17	300575	____	15	51.31	688.00	7335.00	10.08
2018-08-17	300576	____	18	346.29	1926.93	12000.00	18.94
2018-08-17	300577	____	9	0.00	4288.80	21767.60	19.70
2018-08-17	300578	____	5	0.01	5649.30	13240.98	42.67
2018-08-17	300579	____	9	58.18	45.00	12000.00	0.86
2018-08-17	300580	___	11	1.64	1200.00	20000.00	6.01
2018-08-17	300581	____	13	0.98	0.00	17176.00	0.01
2018-08-17	300582	___	24	1599.52	4093.26	20113.43	28.30
2018-08-17	300583	____	26	132.77	2190.00	10798.87	21.51
2018-08-17	300584	____	6	302.30	2265.00	12000.00	21.39
2018-08-17	300585	____	16	730.16	3217.80	16176.70	24.41
2018-08-17	300586	____	11	251.23	10220.63	24000.00	43.63
2018-08-17	300587	____	13	40.51	3650.00	10650.00	34.65
2018-08-17	300588	____	18	580.74	527.20	16000.00	6.92
2018-08-17	300589	____	3	0.04	852.93	20280.78	4.21
2018-08-17	300590	____	1	0.06	0.00	16000.00	0.00
2018-08-17	300591	___	21	155.65	13753.60	31200.00	44.58
2018-08-17	300592	____	21	279.89	1202.46	12238.11	12.11
2018-08-17	300593	___	5	89.87	1221.00	11554.00	11.35
2018-08-17	300595	____	22	1247.71	2847.60	22376.51	18.30
2018-08-17	300596	___	14	1695.78	1969.00	18000.00	20.36
2018-08-17	300597	____	14	0.02	999.60	24000.00	4.17
2018-08-17	300598	____	13	259.57	2365.45	8000.00	32.81
2018-08-17	300599	____	11	114.43	580.00	30400.00	2.28
2018-08-17	300600	____	5	2.46	1042.64	16000.00	6.53
2018-08-17	300601	____	19	1753.64	4080.57	63427.08	9.20
2018-08-17	300602	___	6	0.00	2102.50	20419.60	10.30
2018-08-17	300603	____	14	89.17	3781.00	10250.00	37.76
2018-08-17	300604	____	8	0.17	2931.70	14824.94	19.78
2018-08-17	300605	____	7	0.61	1319.26	10999.00	12.00
2018-08-17	300606	___	11	528.57	2746.00	8920.00	36.71
2018-08-17	300607	___	10	66.09	2063.68	13044.21	16.33
2018-08-17	300608	___	25	283.35	462.00	10611.78	7.02
2018-08-17	300609	____	20	2.02	1280.23	10090.20	12.71
2018-08-17	300610	____	32	1.52	120.98	15068.20	0.81
2018-08-17	300611	____	7	287.78	523.85	17895.06	4.54
2018-08-17	300612	____	6	0.06	4954.50	16200.00	30.58
2018-08-17	300613	___	24	103.55	856.79	4531.59	21.19
2018-08-17	300615	____	13	3.53	5216.19	14726.00	35.45
2018-08-17	300616	____	16	1276.55	1260.00	19870.20	12.77
2018-08-17	300617	____	16	1.79	1889.35	10000.50	18.91
2018-08-17	300618	____	39	2402.29	994.80	19200.00	17.69
2018-08-17	300619	___	23	460.53	1516.00	7468.00	26.47
2018-08-17	300620	____	11	0.63	586.57	8800.00	6.67
2018-08-17	300621	____	13	3.02	4706.60	20793.15	22.65
2018-08-17	300622	____	9	0.48	540.00	8701.00	6.21
2018-08-17	300623	____	13	80.41	0.00	17974.27	0.45
2018-08-17	300624	____	11	0.16	331.00	8000.00	4.14
2018-08-17	300625	____	14	2.60	0.00	28000.00	0.01
2018-08-17	300626	____	7	214.27	5487.00	18000.00	31.67
2018-08-17	300627	____	24	1242.90	3989.70	24654.50	21.22
2018-08-17	300628	____	40	5.61	0.00	29868.00	0.02
2018-08-17	300629	___	8	781.50	2025.00	10000.01	28.06
2018-08-17	300630	____	3	30.03	0.00	18317.64	0.16
2018-08-17	300631	____	4	70.28	0.00	10262.40	0.68
2018-08-17	300632	____	11	1.56	4215.90	15054.00	28.02
2018-08-17	300633	____	12	739.78	1210.00	40001.00	4.87
2018-08-17	300634	____	2	0.00	1538.00	40001.00	3.84
2018-08-17	300635	____	30	247.66	4413.30	13568.00	34.35
2018-08-17	300636	____	23	836.55	1665.00	8139.50	30.73
2018-08-17	300637	____	4	0.28	1391.00	12357.80	11.26
2018-08-17	300638	___	9	2.57	2938.80	12000.00	24.51
2018-08-17	300639	____	11	24.84	2092.00	18203.40	11.63
2018-08-17	300640	____	3	0.27	1728.00	14400.00	12.00
2018-08-17	300641	____	15	7.20	0.00	48960.00	0.01
2018-08-17	300642	____	12	450.60	142.50	9084.32	6.53
2018-08-17	300643	____	6	1351.32	0.00	20000.00	6.76
2018-08-17	300645	____	12	197.38	1202.76	6666.67	21.00
2018-08-17	300647	___	11	2359.60	4540.60	22131.90	31.18
2018-08-17	300648	____	10	2.12	2014.00	13540.00	14.89
2018-08-17	300649	____	2	0.00	320.50	12800.00	2.50
2018-08-17	300650	____	5	655.04	561.00	10735.16	11.33
2018-08-17	300651	____	4	0.03	502.00	7573.34	6.63
2018-08-17	300652	___	5	0.30	1782.01	8800.00	20.25
2018-08-17	300653	____	1	0.01	0.00	8000.00	0.00
2018-08-17	300654	____	2	0.00	949.50	14002.50	6.78
2018-08-17	300655	____	7	854.33	0.00	15102.19	5.66
2018-08-17	300656	____	8	526.18	623.81	9000.00	12.78
2018-08-17	300657	____	10	47.43	2447.50	10400.00	23.99
2018-08-17	300658	____	2	1.50	0.00	15000.00	0.01
2018-08-17	300659	____	3	4.08	0.00	13244.00	0.03
2018-08-17	300660	____	19	1.92	2287.76	18345.67	12.48
2018-08-17	300661	____	7	0.43	795.60	7912.55	10.06
2018-08-17	300662	____	20	4.11	696.67	18000.00	3.89
2018-08-17	300663	____	12	20.92	4296.01	20192.29	21.38
2018-08-17	300664	____	29	0.47	4423.00	48000.00	9.22
2018-08-17	300665	____	18	746.45	514.80	12160.00	10.37
2018-08-17	300666	____	32	3420.56	6788.00	21876.00	46.67
2018-08-17	300667	____	10	975.59	878.25	10200.00	18.17
2018-08-17	300668	____	5	4.10	0.00	10540.00	0.04
2018-08-17	300669	____	7	38.15	0.00	8420.00	0.45
2018-08-17	300670	____	3	0.00	941.72	19440.00	4.84
2018-08-17	300671	____	3	224.42	500.00	14189.00	5.11
2018-08-17	300672	___	15	1194.61	1600.00	11176.47	25.00
2018-08-17	300673	____	1	0.01	0.00	12000.00	0.00
2018-08-17	300675	___	5	519.32	0.00	14666.67	3.54
2018-08-17	300676	____	27	624.71	0.00	40010.00	1.56
2018-08-17	300677	____	3	187.38	500.00	19646.86	3.50
2018-08-17	300678	____	3	0.07	0.00	18000.00	0.00
2018-08-17	300679	____	36	1691.13	2629.26	21600.00	20.00
2018-08-17	300680	____	5	190.20	300.00	6800.00	7.21
2018-08-17	300681	___	10	0.10	1108.05	7560.00	14.66
2018-08-17	300682	____	5	0.00	8350.23	41676.03	20.04
2018-08-17	300683	____	5	100.55	0.00	10335.50	0.97
2018-08-17	300684	____	4	0.01	392.00	8687.00	4.51
2018-08-17	300685	____	2	385.82	0.00	14400.00	2.68
2018-08-17	300686	___	5	480.00	4020.50	20717.28	21.72
2018-08-17	300687	____	16	0.10	2674.73	14400.00	18.58
2018-08-17	300688	____	3	0.00	361.60	6800.00	5.32
2018-08-17	300689	____	3	204.00	59.07	6800.00	3.87
2018-08-17	300690	____	10	120.83	128.00	11094.40	2.24
2018-08-17	300691	____	17	7.37	968.00	14006.96	6.96
2018-08-17	300692	____	5	0.48	1200.00	16000.50	7.50
2018-08-17	300693	____	13	0.00	4118.70	13685.03	30.10
2018-08-17	300695	____	5	0.29	0.00	6667.77	0.00
2018-08-17	300696	___	2	0.00	74.10	11721.50	0.63
2018-08-17	300697	____	14	0.35	6104.00	20800.00	29.35
2018-08-17	300699	____	18	3.78	0.00	36800.00	0.01
2018-08-17	300700	____	5	1.34	111.60	8240.00	1.37
2018-08-17	300701	____	5	0.02	866.67	8000.00	10.83
2018-08-17	300702	____	3	0.12	0.00	18201.70	0.00
2018-08-17	300703	____	3	0.08	262.50	12000.00	2.19
2018-08-17	300705	____	2	0.01	1040.00	23468.00	4.43
2018-08-17	300706	___	4	0.64	675.00	14112.00	4.79
2018-08-17	300707	____	10	0.27	2041.00	15720.00	12.99
2018-08-17	300708	____	7	0.06	5099.00	25733.00	19.82
2018-08-17	300709	____	20	0.48	1869.92	8800.00	21.25
2018-08-17	300710	____	7	0.00	1471.20	6861.40	21.44
2018-08-17	300712	____	3	0.20	250.00	14008.00	1.79
2018-08-17	300713	___	1	1.24	0.00	9562.50	0.01
2018-08-17	300716	____	4	0.00	5977.50	16002.00	37.35
2018-08-17	300718	____	1	1.86	0.00	19800.00	0.01
2018-08-17	300719	____	2	0.01	1479.00	25338.00	5.84
2018-08-17	300720	____	3	0.03	98.00	7200.00	1.36
2018-08-17	300721	____	3	0.00	160.00	8088.00	1.98
2018-08-17	300722	____	3	0.04	435.66	8000.00	5.45
2018-08-17	300723	___	6	17.01	1211.05	16147.10	7.61
2018-08-17	300725	____	10	0.02	1436.92	11000.00	13.06
2018-08-17	300726	____	3	0.00	2014.99	40010.00	5.04
2018-08-17	300727	____	3	0.01	492.70	12688.00	3.88
2018-08-17	300729	____	5	0.00	1054.00	8739.58	12.06
2018-08-17	300730	____	3	0.00	640.02	15800.82	4.05
2018-08-17	300731	____	5	0.03	1800.00	8721.74	20.64
2018-08-17	300733	____	7	0.07	927.03	16000.00	5.79
2018-08-17	300735	____	1	0.10	0.00	35468.00	0.00
2018-08-17	300736	____	2	0.00	2077.92	8170.31	25.43
2018-08-17	300737	____	21	0.86	6808.50	61066.66	11.15
2018-08-17	300738	____	8	0.01	1757.03	6526.60	26.92
2018-08-17	300739	____	4	0.11	300.00	18480.00	1.62
2018-08-17	300740	___	20	0.50	1265.00	27200.00	4.65
2018-08-17	300741	____	5	0.17	0.00	61588.00	0.00
2018-08-17	300742	____	2	0.02	0.00	7849.86	0.00
2018-08-17	300743	____	1	0.01	0.00	6543.80	0.00
2018-08-17	300746	____	5	0.09	0.00	21040.00	0.00
2018-08-17	300747	____	2	0.03	0.00	12800.00	0.00
2018-08-17	300750	____	29	0.60	0.00	217243.70	0.00
2018-08-17	600000	____	139	3291.38	0.00	2935208.04	0.11
2018-08-17	600004	____	23	6.23	0.00	206932.05	0.00
2018-08-17	600006	____	26	158.18	0.00	200000.00	0.08
2018-08-17	600007	____	1	1.00	0.00	100728.25	0.00
2018-08-17	600008	____	110	76.31	0.00	482061.41	0.02
2018-08-17	600009	____	7	1.86	0.00	192695.84	0.00
2018-08-17	600010	____	96	1001681.36	134232.00	4558503.26	24.92
2018-08-17	600011	____	11	18142.43	0.00	1050000.00	1.73
2018-08-17	600012	____	19	8.28	0.00	116560.00	0.01
2018-08-17	600015	____	154	46156.28	0.00	1282268.67	3.60
2018-08-17	600016	____	493	686343.82	0.00	3546212.32	19.35
2018-08-17	600017	___	15	40.31	0.00	307565.39	0.01
2018-08-17	600018	____	30	172.43	0.00	2317367.47	0.01
2018-08-17	600019	____	45	20.15	0.00	2226791.51	0.00
2018-08-17	600020	____	35	30.60	0.00	224737.18	0.01
2018-08-17	600021	____	66	22.52	0.00	240965.71	0.01
2018-08-17	600022	____	103	375536.24	0.00	1094654.96	34.31
2018-08-17	600023	____	28	213019.47	0.00	1360069.00	15.66
2018-08-17	600025	____	23	48.63	0.00	1800000.00	0.00
2018-08-17	600026	____	62	896.73	0.00	273603.29	0.33
2018-08-17	600027	____	118	1830.05	0.00	814574.31	0.22
2018-08-17	600028	____	56	255.17	0.00	9555777.10	0.00
2018-08-17	600029	____	74	40.53	0.00	702265.00	0.01
2018-08-17	600030	____	335	269.58	0.00	983858.07	0.03
2018-08-17	600031	____	85	1786.76	0.00	778021.80	0.23
2018-08-17	600033	____	15	59.22	0.00	274440.00	0.02
2018-08-17	600035	____	19	954.12	7749.50	172808.68	5.04
2018-08-17	600036	____	196	9326.93	0.00	2062894.44	0.45
2018-08-17	600037	____	38	40.13	8259.48	139177.79	5.96
2018-08-17	600038	____	11	2.06	0.00	58947.67	0.00
2018-08-17	600039	____	8	32.74	2813.30	361052.55	0.79
2018-08-17	600048	____	78	22329.71	0.00	1185844.11	1.88
2018-08-17	600050	____	386	999.59	134254.78	3102781.17	4.36
2018-08-17	600051	____	49	6074.47	0.00	31088.00	19.54
2018-08-17	600052	____	17	37240.95	0.00	87178.91	42.72
2018-08-17	600053	____	135	30117.32	0.00	43354.08	69.47
2018-08-17	600054	____	33	31.22	0.00	51330.00	0.06
2018-08-17	600055	____	44	17023.63	1422.00	54081.62	34.11
2018-08-17	600056	____	12	2.14	711.74	106848.55	0.67
2018-08-17	600057	____	25	7892.08	1991.03	215745.41	4.58
2018-08-17	600058	____	40	89.37	0.00	107191.07	0.08
2018-08-17	600059	____	20	10.41	0.00	80852.42	0.01
2018-08-17	600060	____	48	23.67	0.00	130848.12	0.02
2018-08-17	600061	____	153	700.84	5349.77	422712.97	1.43
2018-08-17	600062	____	7	0.86	0.00	104323.77	0.00
2018-08-17	600063	____	48	29596.85	0.00	192589.47	15.37
2018-08-17	600064	____	31	60.62	0.00	123595.69	0.05
2018-08-17	600066	____	40	17108.14	0.00	221393.92	7.73
2018-08-17	600067	____	84	3582.09	0.00	149211.07	2.40
2018-08-17	600068	___	149	329.82	0.00	460477.74	0.07
2018-08-17	600069	____	92	82030.66	0.00	162383.38	50.52
2018-08-17	600070	____	74	9104.39	3313.54	52194.61	23.79
2018-08-17	600071	____	31	130.35	0.00	23747.25	0.55
2018-08-17	600072	____	24	10.89	0.00	73624.99	0.01
2018-08-17	600073	____	37	15.76	0.00	93772.95	0.02
2018-08-17	600074	*ST__	102	642.95	133547.00	243788.60	55.04
2018-08-17	600075	____	24	42.40	0.00	97252.24	0.04
2018-08-17	600076	____	195	4195.23	22001.98	103426.41	25.33
2018-08-17	600077	____	26	58017.70	0.00	134012.23	43.29
2018-08-17	600078	____	5	27703.66	0.00	66257.29	41.81
2018-08-17	600079	____	87	33081.69	6765.52	135370.43	29.44
2018-08-17	600080	____	22	8051.40	6689.77	37327.03	39.49
2018-08-17	600081	____	9	1.23	0.00	31356.00	0.00
2018-08-17	600082	____	10	11.57	0.00	64611.58	0.02
2018-08-17	600083	____	11	10424.98	0.00	23000.00	45.33
2018-08-17	600084	____	12	45864.59	0.00	112372.68	40.81
2018-08-17	600085	___	22	4.16	0.00	137147.03	0.00
2018-08-17	600086	____	27	41957.94	29315.50	135000.00	52.80
2018-08-17	600088	____	11	2.34	0.00	39770.64	0.01
2018-08-17	600089	____	193	14157.01	0.00	371450.28	3.81
2018-08-17	600090	___	182	11885.97	66382.10	143966.29	54.37
2018-08-17	600093	____	37	54388.85	0.00	112244.75	48.46
2018-08-17	600094	___	79	12600.16	0.00	227660.50	5.53
2018-08-17	600095	___	26	8.34	0.00	36126.36	0.02
2018-08-17	600096	___	20	23045.07	0.00	132137.91	17.44
2018-08-17	600097	____	6	0.29	687.00	24093.66	2.85
