,code,name,mbrg,nprg,nav,targ,epsg,seg
1034,002315,焦点科技,-35.7872,1.8073,-3.0416,-1.6846,0.0,-3.1159
1035,002796,世嘉科技,103.3086,1.7997,147.2843,195.0112,-22.2222,145.112
1036,002799,环球印务,12.2365,1.7692,6.8236,24.3973,0.0,4.5487
1037,600183,生益科技,19.6593,1.6435,13.8402,20.1143,-32.4324,14.254
1038,600776,东方通信,3.8619,1.6006,1.5008,-0.9379,0.4302,1.4561
1039,600116,三峡水利,7.106,1.5292,7.3516,7.6372,0.0,10.0307
1040,002776,柏堡龙,8.2477,1.5067,4.5246,19.9282,-32.2581,4.5246
1041,002470,金正大,10.385,1.4767,7.8999,-2.5138,8.0,5.5313
1042,600269,赣粤高速,-3.0324,1.4753,1.7731,3.4699,4.0,2.3877
1043,002334,英威腾,17.0511,1.4697,4.225,21.528,5.814,4.073
1044,002601,龙蟒佰利,6.0388,1.3278,3.4877,11.7949,3.0769,5.2885
1045,600118,中国卫星,19.8734,1.3007,11.5479,4.0489,0.0,8.8949
1046,002917,金奥博,-3.1247,1.2834,115.4776,86.5471,-22.3056,120.7287
1047,603199,九华旅游,0.8155,1.19,6.7561,6.5032,1.1896,6.7561
1048,000055,方大集团,3.0249,1.1487,46.0853,25.3676,0.9346,42.1442
1049,603519,立霸股份,0.0285,1.084,-2.5672,-4.336,-28.0,-2.5672
1050,300563,神宇股份,19.9892,1.0143,7.4173,-4.9444,0.0,7.418
1051,002242,九阳股份,11.3428,0.9744,-12.4978,-3.832,2.5532,-10.9672
1052,603712,七一二,1.4372,0.8503,37.5944,14.426,-8.2697,37.5944
1053,002830,名雕股份,7.9617,0.8417,9.1664,12.3556,-12.5,6.9215
1054,603096,新经典,-3.1909,0.7768,11.8533,14.5104,-16.4948,12.5981
1055,002568,百润股份,6.9745,0.6893,11.7397,6.6043,37.5,11.7397
1056,300446,乐凯新材,0.6642,0.6307,10.9758,10.6263,0.6196,10.9758
1057,002531,天顺风能,29.8797,0.5669,8.9577,29.9506,0.0,8.9865
1058,600343,航天动力,1.481,0.4971,0.734,-4.2972,-14.0853,-0.5466
1059,000166,申万宏源,,0.4773,27.2841,19.002,-10.0,28.3785
1060,300507,苏奥传感,6.0344,0.3952,10.5667,13.3309,-2.3256,10.0619
1061,002285,世联行,10.039,0.391,20.1282,48.6113,7.1429,21.4085
1062,002821,凯莱英,37.3845,0.3783,15.2785,12.5391,25.1273,16.7428
1063,600270,外运发展,25.5846,0.3238,7.1841,10.1968,0.2856,7.1843
1064,600023,浙能电力,22.7235,0.3178,2.8464,6.0264,-5.5556,2.798
1065,002529,海源机械,-0.4558,0.2868,0.521,10.6277,0.7,0.494
1066,002494,华斯股份,-11.8567,0.2398,-4.1647,7.1952,0.0,-3.9684
1067,002092,中泰化学,62.7891,0.1573,11.3698,16.7014,-0.1035,11.3505
1068,300541,先进数通,49.0832,-0.0499,3.5891,24.1724,-33.3333,3.5891
1069,600547,山东黄金,0.9598,-0.1108,5.5324,1.1875,0.0,5.6887
1070,002186,全聚德,1.4319,-0.1269,4.4344,2.4846,1.2851,3.9146
1071,002845,同兴达,-5.6172,-0.1868,20.4387,56.7014,-53.8462,20.4387
1072,603036,如通股份,-3.3597,-0.2835,3.3994,2.7648,0.0,2.7077
1073,603069,海汽集团,-2.4714,-0.3904,3.1713,3.3542,0.0,3.1174
1074,601000,唐山港,65.0486,-0.415,7.4402,15.8047,-18.75,7.9306
1075,603077,和邦生物,43.7634,-0.495,3.4181,0.4262,0.0,3.9705
1076,002653,海思科,42.04,-0.7389,10.4944,6.6333,7.6923,11.7567
1077,603607,京华激光,0.1725,-1.2251,112.4346,74.2991,-47.619,112.4346
1078,002084,海鸥住工,7.3079,-1.5996,35.8903,31.5661,-8.7356,37.2046
1079,601518,吉林高速,-6.05,-1.6596,20.4689,5.1833,0.0,23.7405
1080,300328,宜安科技,14.044,-1.692,65.061,34.5509,4.8638,60.8431
1081,002344,海宁皮城,-10.6006,-1.6964,1.8057,-15.1506,12.5,2.3532
1082,002394,联发股份,9.9257,-1.7218,4.2864,-13.912,-4.3238,4.3439
1083,002298,中电兴发,28.9886,-1.8182,3.041,9.1322,3.4602,2.5728
1084,601368,绿城水务,5.3555,-1.8437,8.7021,8.5977,-1.8619,8.7021
1085,002554,惠博普,-10.7778,-1.9231,-0.319,5.1891,20.0,-1.6998
1086,002049,紫光国微,31.5506,-2.078,11.5664,22.1541,-3.0467,11.7027
1087,300678,中科信息,10.1563,-2.19,57.6822,32.4661,-57.2566,57.981
1088,603920,世运电路,11.4666,-2.1927,7.194,8.6523,-17.2414,7.194
1089,600381,青海春天,-13.6095,-2.2929,14.8584,12.2465,6.1588,14.8608
1090,300245,天玑科技,-8.1779,-2.6219,75.6077,59.0079,-25.1404,80.2513
1091,300240,飞力达,8.822,-2.6346,6.257,10.4389,0.0,6.8815
1092,600966,博汇纸业,7.5423,-2.662,19.1693,24.1628,1.5172,19.1195
1093,002731,萃华珠宝,-0.7527,-2.691,2.9665,1.7733,-10.3448,3.3014
1094,000705,浙江震元,9.0834,-2.763,6.3728,0.9209,0.2347,6.5523
1095,002025,航天电器,-8.1522,-2.9366,11.3563,11.153,5.7143,12.8844
1096,002448,中原内配,13.0916,-3.0293,12.5204,19.7423,-6.4171,12.9007
1097,002295,精艺股份,18.169,-3.0733,2.4441,16.3894,-2.6882,2.4441
1098,000417,合肥百货,3.2529,-3.1662,3.4551,5.1334,-7.247,2.2147
1099,600035,楚天高速,23.9043,-3.3981,5.8402,-0.0129,-10.0,5.921
1100,600829,人民同泰,-13.6282,-3.5106,-2.7143,-4.1973,-3.5431,-2.7143
1101,603001,奥康国际,-1.3677,-3.6586,0.7138,-4.9183,-4.055,0.4469
1102,603701,德宏股份,-0.2381,-3.7517,8.3555,16.0,-34.1463,8.4046
1103,603208,江山欧派,13.8082,-3.7974,12.2493,26.0079,-11.25,9.3461
1104,002740,爱迪尔,12.697,-3.963,3.9506,7.2845,-22.2222,3.2282
1105,300689,澄天伟业,14.0377,-3.9904,83.6364,70.9606,-27.75,83.6364
1106,000423,东阿阿胶,1.7581,-4.2712,16.8748,6.6708,-4.3459,16.9274
1107,600106,重庆路桥,1.2538,-4.3322,0.3346,-1.9793,-14.7727,0.3346
1108,603817,海峡环保,10.9123,-4.6717,12.8327,45.7309,-12.2752,6.3448
1109,603879,永悦科技,-0.4115,-4.7821,4.7958,2.6947,0.0,4.7958
1110,000726,鲁泰A,9.716,-4.8142,3.8525,7.1541,-4.6512,2.9985
1111,002847,盐津铺子,33.1166,-4.8707,6.629,26.5369,-8.5714,6.7419
1112,600070,浙江富润,23.2826,-4.8985,4.6716,7.5494,-26.3158,4.3768
1113,000400,许继电气,-18.4332,-4.9055,8.5682,1.3345,-17.7247,8.0043
1114,002595,豪迈科技,16.5648,-5.0136,9.7771,29.1131,-5.0464,9.7981
1115,002801,微光股份,4.7128,-5.1268,9.3932,15.4219,-8.5106,5.9045
1116,000928,中钢国际,-21.7685,-5.1423,3.4967,-5.9971,-6.0,3.3383
1117,002667,鞍重股份,29.6057,-5.1777,2.7834,3.4342,-45.4545,2.5746
1118,600674,川投能源,-3.9562,-5.2003,9.7515,7.8033,-5.4064,9.725
1119,002421,达实智能,-9.7088,-5.2599,6.6818,20.8144,-5.7196,6.6179
1120,603933,睿能科技,3.2574,-5.3228,9.5083,14.3902,-49.5723,9.4758
1121,300037,新宙邦,25.1003,-5.404,14.587,25.8715,-5.8824,14.4834
1122,300252,金信诺,28.456,-5.5874,6.3594,22.9129,-37.4158,2.015
1123,300039,上海凯宝,-2.8515,-5.8485,1.9471,1.2072,-5.8402,1.9471
1124,603488,展鹏科技,7.0066,-5.9109,3.8864,4.8384,-27.7778,3.8864
1125,603991,至正股份,62.9128,-5.9153,6.8014,29.5247,-19.0476,6.8014
1126,601020,华钰矿业,102.0531,-5.9326,14.6042,18.5555,-8.3333,15.6164
1127,002096,南岭民爆,-33.9704,-5.9654,-1.6334,-14.9511,-20.0489,-1.6407
1128,600644,乐山电力,7.7934,-6.1255,4.1534,14.4404,-4.3517,4.0389
1129,603516,淳中科技,6.9453,-6.2077,188.3598,156.9913,-47.7612,188.7106
1130,002887,绿茵生态,-13.3032,-6.3241,116.6424,74.5117,-65.3061,114.8844
1131,002805,丰元股份,-5.8169,-6.3279,5.5765,2.809,-6.6667,5.5765
1132,002547,春兴精工,57.7614,-6.4479,-15.0937,16.7367,-40.0,-12.1897
1133,000758,中色股份,-25.0814,-6.5115,1.6717,-6.0325,-33.86,2.8367
1134,002926,华西证券,,-6.6084,44.0483,12.1831,-22.2222,44.9278
1135,603722,阿科力,44.6232,-6.8648,80.7335,61.8794,-31.5789,80.7335
1136,002722,金轮股份,20.2369,-6.895,4.4362,15.0939,-2.8571,3.985
1137,603239,浙江仙通,7.5162,-6.8995,3.0659,8.1248,-5.7143,3.0659
1138,600201,生物股份,1.0138,-6.9289,25.8621,33.2304,-39.6825,19.566
1139,600338,西藏珠峰,-5.5243,-6.966,36.107,94.364,-7.0013,36.1767
1140,603738,泰晶科技,57.645,-7.0344,14.1822,56.9594,-34.6154,13.1607
1141,002149,西部材料,20.2755,-7.2256,3.9542,6.9179,15.0106,1.1726
1142,603377,东方时尚,-9.9874,-7.2378,4.6971,16.9152,-29.6296,5.0149
1143,603393,新天然气,16.6403,-7.2721,5.5097,81.6205,-7.2464,5.5097
1144,603081,大丰实业,6.4162,-7.3664,12.2725,18.8646,-16.6667,12.2672
1145,002210,飞马国际,-16.8083,-7.3917,5.2623,4.3746,0.0,4.4895
1146,002410,广联达,17.1527,-7.4052,4.8192,10.3606,3.1496,5.719
1147,002876,三利谱,14.7397,-7.4506,6.7177,-3.8071,-27.0833,6.7716
1148,002778,高科石化,8.5812,-7.7812,3.8455,7.3855,-10.0,3.8455
1149,603819,神力股份,36.4707,-7.8665,2.1637,35.3315,-11.1111,2.1637
1150,000701,厦门信达,8.8768,-7.9148,2.8485,-0.1235,-143.1818,-1.31
1151,300066,三川智慧,16.5201,-8.1852,3.1242,4.6234,-6.089,3.7586
1152,000070,特发信息,2.7517,-8.256,14.7953,23.5195,-7.8745,12.8798
1153,002107,沃华医药,10.0622,-8.3706,12.7819,18.8607,10.0,11.7
1154,600379,宝光股份,2.1273,-8.4054,5.826,6.5042,-8.3333,5.826
1155,603900,莱绅通灵,0.0275,-8.6472,9.3202,8.8997,-34.1923,9.2277
1156,002880,卫光生物,-4.173,-8.7317,8.3734,-15.0094,-31.9149,8.3734
1157,600279,重庆港九,11.3583,-8.9247,8.0421,-1.3265,-3.2967,8.7712
1158,600885,宏发股份,10.7967,-8.9462,12.5354,13.9688,-35.5263,11.1644
1159,600004,白云机场,15.775,-8.9847,10.5646,44.6916,-38.1818,10.5732
1160,000059,华锦股份,4.2385,-9.4849,16.0342,-6.1009,-8.0054,16.0624
1161,002145,中核钛白,-4.2733,-9.5705,9.1342,0.5463,-9.4915,9.1342
1162,002820,桂发祥,1.7544,-9.6494,4.9494,4.016,-43.5897,4.9494
1163,002590,万安科技,5.3361,-9.6707,4.6517,13.5331,-6.6667,4.6376
1164,300394,天孚通信,20.9074,-9.7741,5.8582,10.8454,-10.8808,5.9455
1165,002643,万润股份,1.2451,-9.795,9.3197,6.6492,-12.5,5.5568
1166,002925,盈趣科技,-0.5164,-10.0171,191.5357,116.6828,-25.0,193.3621
1167,000989,九芝堂,1.2934,-10.0985,8.2189,8.4125,-9.7696,8.1603
1168,603079,圣达生物,-14.4895,-10.2905,62.7823,38.4562,-52.1739,62.7823
1169,603038,华立股份,12.8603,-10.3214,9.4725,7.22,-39.0625,8.1186
1170,600742,一汽富维,6.3772,-10.3823,5.8109,11.6656,-26.087,5.2898
1171,002436,兴森科技,1.8692,-10.5005,4.8001,9.4057,-14.2857,3.9544
1172,002028,思源电气,-6.4422,-10.6412,3.0849,6.4564,-5.2632,3.1812
1173,002831,裕同科技,23.4834,-10.6872,17.3374,28.6268,-14.4931,14.2515
1174,300494,盛天网络,19.7306,-10.8249,6.3199,10.6181,-10.8571,6.3199
1175,300713,英可瑞,-13.2025,-10.8791,174.1114,164.6735,-61.3636,164.3641
1176,600222,太龙药业,18.1867,-11.0089,-0.9629,1.6093,20.0,0.0109
1177,002017,东信和平,-5.6357,-11.1372,2.6261,7.8946,-9.3333,3.09
1178,300374,恒通科技,-39.7498,-11.3319,73.1624,57.0935,-28.5714,73.229
1179,300333,兆日科技,6.9221,-11.6433,-2.7861,-1.9968,-28.2051,-3.0726
1180,300385,雪浪环境,6.6631,-12.0768,39.6807,28.575,-5.4545,42.1874
1181,002393,力生制药,46.4472,-12.2291,1.8451,9.509,-11.6279,1.8451
1182,002617,露笑科技,24.6847,-12.2869,10.8447,18.8142,-41.7431,11.6151
1183,600722,金牛化工,5.4322,-12.3474,-6.8056,-8.5934,-8.9457,3.7289
1184,002700,新疆浩源,5.1527,-12.4848,6.0446,3.9752,-11.1111,6.2024
1185,600252,中恒集团,61.7078,-12.8108,3.1339,6.5172,-9.0909,3.1339
1186,300626,华瑞股份,8.3275,-13.0636,9.6771,1.8939,-50.0,9.6771
1187,002621,三垒股份,62.9914,-13.0971,1.4399,-0.2901,-33.3333,1.6003
1188,002362,汉王科技,13.193,-13.114,4.1262,10.0967,5.2222,4.0689
1189,002155,湖南黄金,46.7691,-13.3132,6.4823,1.7177,-15.1403,6.1874
1190,600299,安迪苏,16.5825,-13.3463,1.049,0.4278,-18.1818,4.9652
1191,300247,乐金健康,13.4278,-13.3863,4.4589,3.0611,-10.0233,4.5101
1192,002890,弘宇股份,-34.9561,-13.4381,64.2852,46.6384,-35.7143,64.2852
1193,002931,锋龙股份,1.9352,-13.6711,138.5877,78.3581,-25.7143,138.5877
1194,000908,景峰医药,8.2058,-13.7957,10.2682,-7.8929,13.4328,5.3862
1195,603421,鼎信通讯,24.2726,-13.8112,20.1931,49.6319,-11.1111,20.1931
1196,300690,双一科技,-18.6568,-14.1538,132.168,75.3969,-59.596,132.1325
1197,002106,莱宝高科,17.8189,-14.5468,-1.1214,4.7926,-13.1111,0.5671
1198,603348,文灿股份,5.943,-14.6146,89.7087,48.0823,-23.2558,89.7087
1199,603303,得邦照明,-7.0739,-14.6886,0.6894,-3.2736,-55.6477,2.7443
1200,300013,新宁物流,15.7778,-14.8143,2.3111,31.4318,-13.6752,2.2896
1201,300517,海波重科,3.4066,-14.8393,5.0144,20.6834,-16.6667,5.0144
1202,603766,隆鑫通用,8.2715,-15.0413,3.3077,6.3911,-16.7369,2.8046
1203,600192,长城电工,-5.2176,-15.0802,-1.9306,0.3261,-14.9351,0.2802
1204,002588,史丹利,4.1745,-15.1973,3.6801,2.9082,-16.6667,4.2272
1205,600237,铜峰电子,12.1677,-15.2456,1.0701,-0.2419,-16.5179,1.0584
1206,600203,福日电子,5.814,-15.2768,-8.6531,38.8829,35.4402,-7.5537
1207,600422,昆药集团,23.9945,-15.3406,3.0493,22.4899,-16.0995,1.6083
1208,603178,圣龙股份,-3.8152,-15.3613,9.9018,12.33,-20.0,8.856
1209,300179,四方达,17.9536,-15.8494,2.2724,18.9313,-17.3862,2.2992
1210,002816,和科达,-2.9292,-16.3599,2.3619,0.6258,-16.4109,2.3619
1211,600839,四川长虹,10.4687,-16.6464,2.6786,4.8128,9.2537,1.7356
1212,000096,广聚能源,56.0764,-16.717,5.2446,6.412,-16.3746,5.3123
1213,300304,云意电气,-3.6794,-16.8305,7.5179,7.7608,-22.2222,8.0325
1214,300358,楚天科技,43.669,-17.1567,40.7793,23.7512,-26.6667,38.9639
1215,002793,东音股份,6.6015,-17.287,12.0319,5.6153,-15.625,12.0319
1216,300375,鹏翎股份,11.1691,-17.2945,19.0916,16.1495,-57.6,19.0916
1217,300731,科创新源,16.9889,-17.3085,130.6953,120.0306,-35.2941,134.7713
1218,603990,麦迪科技,-3.569,-17.358,9.4414,8.8125,-17.6471,9.4414
1219,600988,赤峰黄金,2.1267,-17.371,9.1754,5.4139,-63.6364,9.011
1220,300043,星辉娱乐,25.5753,-17.6545,5.1252,-0.494,-15.3846,8.0183
1221,002079,苏州固锝,13.0649,-17.7427,8.568,3.4484,-27.027,5.3674
1222,002787,华源控股,4.4701,-17.7997,42.3425,46.9777,-17.6471,41.8251
1223,000990,诚志股份,-1.1946,-17.9816,2.5772,4.5962,-18.4063,2.7483
1224,603500,祥和实业,3.5001,-17.987,112.0497,78.7359,-56.4103,112.0497
1225,603166,福达股份,14.102,-18.3163,3.2408,4.1888,-21.4286,0.3427
1226,000886,海南高速,-28.868,-18.3272,0.0854,3.8101,-17.3913,0.2159
1227,002650,加加食品,-4.5688,-18.478,4.3752,-3.9805,-18.6047,4.3752
1228,002296,辉煌科技,-14.9168,-19.1158,-9.4813,-4.7761,-20.362,-9.9663
1229,600979,广安爱众,1.1865,-19.238,5.6458,-3.8638,-17.3392,6.0862
1230,002718,友邦吊顶,24.0383,-19.4396,9.3135,-0.2563,-18.9189,7.7087
1231,603269,海鸥股份,1.0568,-19.7891,3.947,12.0079,-36.8421,3.9255
1232,002920,德赛西威,-8.7513,-19.815,158.4279,26.4469,-34.1772,157.9007
1233,002086,东方海洋,8.985,-19.8521,22.0664,16.7512,-23.5137,22.2065
1234,600020,中原高速,-20.4129,-20.0573,-6.3299,0.6468,-15.1865,-6.4014
1235,603321,梅轮电梯,-8.8982,-20.0944,84.0531,49.8155,-36.8421,84.0531
1236,600515,海航基础,-47.9472,-20.5361,-2.1262,3.9159,-21.9027,-8.8835
1237,000686,东北证券,,-20.7299,-2.5483,-5.8891,-15.3846,-3.169
1238,002711,欧浦智网,-0.842,-20.7381,6.5644,11.4398,-18.1818,9.6807
1239,300027,华谊兄弟,44.7685,-20.9918,6.4623,4.0443,-33.3333,4.4251
1240,002519,银河电子,-3.4251,-21.0105,-0.2008,1.4108,-19.0,-0.3524
1241,600770,综艺股份,-30.4789,-21.0324,-0.8598,-2.1864,150.0,0.2312
1242,300070,碧水源,33.1378,-21.1808,20.5551,47.7282,-32.1053,13.6967
1243,002238,天威视讯,-3.803,-21.21,2.4756,1.2974,-18.8119,2.1728
1244,300535,达威股份,10.9991,-21.3059,5.7961,13.4524,-54.0909,5.8066
1245,000595,宝塔实业,25.7023,-21.3416,16.2388,34.5553,-58.8235,4.6966
1246,002083,孚日股份,9.1704,-21.437,-0.1765,2.677,-20.7526,-0.1201
1247,600684,珠江实业,18.0883,-21.6011,3.3654,19.4371,-12.5,11.8533
1248,000970,中科三环,10.8581,-21.7024,3.5254,4.4309,-26.8056,3.6074
1249,002652,扬子新材,14.5131,-21.8638,8.4303,8.0904,-28.0,4.6636
1250,300648,星云股份,39.2636,-21.9748,11.1408,9.1318,-44.4444,10.8029
1251,002224,三力士,0.413,-22.0903,18.2589,44.4554,-23.0769,16.5168
1252,601158,重庆水务,13.7724,-22.2087,2.8312,-6.3679,-19.0476,2.8791
1253,002767,先锋电子,-0.539,-22.869,4.3023,1.3619,-22.8519,4.3023
1254,002249,大洋电机,6.7055,-23.2214,3.8612,8.307,-16.6667,1.506
1255,300534,陇神戎发,-14.8853,-23.2585,1.4436,0.6474,-23.3115,1.4436
1256,603320,迪贝电气,-0.3952,-23.3662,5.033,0.6254,-37.8378,5.033
1257,002855,捷荣技术,52.3,-23.5373,3.6404,38.8279,-15.3846,4.1761
1258,601878,浙商证券,,-23.8513,4.806,3.2374,-33.3333,4.806
1259,600873,梅花生物,12.1644,-23.9118,-2.138,13.4192,-25.0,-2.3183
1260,300055,万邦达,-38.1324,-24.2613,5.6823,4.1538,-23.7695,4.5774
1261,002735,王子新材,8.2909,-24.3016,8.1956,16.0368,-12.5,7.0378
1262,300657,弘信电子,28.1238,-24.4916,-24.2243,25.5908,-10.6383,-19.6667
1263,300054,鼎龙股份,-20.4118,-24.498,4.6318,0.7359,-12.5,8.4399
1264,002167,东方锆业,-6.8025,-24.7245,-4.1714,-3.4099,-33.3333,-3.9001
1265,300721,怡达股份,1.0008,-25.2958,68.8309,45.621,-44.0532,65.1023
1266,002322,理工环科,-5.3337,-25.3037,-1.4749,2.8281,-23.0769,-1.4466
1267,000613,大东海A,7.1386,-25.4231,3.1869,-8.559,-25.5319,3.1869
1268,000619,海螺型材,-2.9327,-25.4663,0.0983,-5.7716,13.8462,0.3841
1269,002903,宇环数控,-2.2813,-25.6506,96.2517,80.6487,-68.254,99.6761
1270,300553,集智股份,30.2289,-25.72,2.8672,1.7739,-18.5185,2.4987
1271,300211,亿通科技,-10.9977,-25.735,-2.4364,-3.7097,-25.5556,-2.4364
1272,002631,德尔未来,12.9405,-26.2739,9.3382,12.2542,-18.75,9.5027
1273,002892,科力尔,13.345,-26.2754,116.6214,56.4026,-42.0,116.6214
1274,603078,江化微,2.6742,-26.2941,4.0015,6.4938,-56.1303,4.0015
1275,600335,国机汽车,-24.1611,-26.3754,4.3096,28.8204,-24.3044,5.3029
1276,600505,西昌电力,3.8026,-26.41,2.3788,11.547,-48.927,2.4555
1277,603767,中马传动,3.0188,-26.5795,0.1735,2.604,-59.2593,0.1735
1278,600862,中航高科,-20.9207,-26.6206,0.4238,-10.8524,-100.0,0.1687
1279,601933,永辉超市,21.4731,-26.6231,0.068,9.483,-9.0909,-3.352
1280,002429,兆驰股份,49.3346,-26.6287,5.8887,30.837,-26.7956,6.2292
1281,002348,高乐股份,42.8582,-26.8084,12.35,38.3928,-38.6293,3.2896
1282,002785,万里石,-5.6307,-27.0976,-1.2836,-2.1453,0.0,-1.1284
1283,002826,易明医药,14.8094,-27.2761,7.6541,14.4208,-27.2727,7.6541
1284,002817,黄山胶囊,-1.4943,-27.3825,5.4666,7.882,-25.0,4.6497
1285,000811,冰轮环境,3.1425,-27.5976,9.7275,4.2303,-48.4848,10.6517
1286,002836,新宏泽,-15.918,-27.9564,0.6373,-0.4525,-27.2727,0.6373
1287,300739,明阳电路,9.5038,-28.0606,148.3074,83.8491,-62.5,148.3074
1288,002534,杭锅股份,-7.1645,-28.3753,7.0546,5.1533,-27.5862,8.9067
1289,300201,海伦哲,11.6446,-28.428,7.3012,18.4395,-24.3636,7.2165
1290,600971,恒源煤电,-4.0983,-28.6968,8.6493,-0.5978,-28.3022,8.8373
1291,300181,佐力药业,-11.2409,-28.9517,0.6007,5.0109,-28.4091,1.4131
1292,000628,高新发展,23.87,-29.0928,7.54,-16.0132,-20.0,3.0381
1293,002276,万马股份,30.7337,-29.1502,-0.376,17.0613,-33.3333,-0.3753
1294,603690,至纯科技,19.1325,-29.215,12.2127,62.7388,-24.1667,10.2209
1295,601231,环旭电子,-0.674,-29.4656,9.2786,11.5562,-30.7692,9.278
1296,002324,普利特,9.9491,-29.5412,4.1553,12.3313,-52.1739,3.9564
1297,002790,瑞尔特,1.0115,-29.7226,4.0783,5.9858,-56.8627,4.0783
1298,002897,意华股份,13.1639,-30.1677,96.4206,49.977,-66.129,94.736
1299,002910,庄园牧场,0.8035,-30.2479,44.7925,30.6304,-48.1481,44.7925
1300,002609,捷顺科技,5.8211,-30.2919,17.2905,15.4061,-30.7873,14.2748
1301,002364,中恒电气,-2.9732,-30.3766,-5.7326,-6.0398,-36.3636,-4.6153
1302,002726,龙大肉食,24.7378,-30.5088,7.9641,35.6887,-63.3333,7.0146
1303,600719,大连热电,-1.0006,-30.5937,-0.3949,16.4883,-31.7073,-0.3949
1304,300548,博创科技,-35.6012,-30.701,9.0068,4.9092,-31.3725,9.0068
1305,000666,经纬纺机,27.58,-30.7942,18.0846,3.2453,-39.4366,11.5111
1306,002657,中科金财,10.9814,-30.8241,-9.8406,-7.775,-25.9259,-9.1976
1307,002915,中欣氟材,20.4326,-30.8363,58.7634,40.6249,-48.8214,58.7634
1308,603010,万盛股份,-10.055,-30.9465,5.336,17.3868,-29.6296,5.3373
1309,002891,中宠股份,38.7581,-31.0378,89.6176,81.9061,-54.386,105.6014
1310,002636,金安国纪,13.3898,-31.8259,24.647,30.7605,-33.3333,23.2448
1311,002771,真视通,-10.0692,-32.3244,7.639,9.9528,-33.3333,7.639
1312,300412,迦南科技,24.5943,-32.3597,5.7487,16.0218,-33.3333,4.4714
1313,000565,渝三峡A,-85.0375,-32.4191,5.9528,-6.2868,-33.3333,5.9528
1314,002152,广电运通,38.5065,-32.5927,1.4834,3.7476,-36.3636,-0.4195
1315,002648,卫星石化,8.0042,-32.7297,96.6098,35.7045,-48.9379,96.9579
1316,603969,银龙股份,7.3185,-32.762,2.6448,24.406,-50.0,2.9803
1317,600127,金健米业,8.265,-32.8972,4.9083,10.5924,-27.5229,1.209
1318,002742,三圣股份,58.9034,-32.8988,5.5482,18.7968,-72.8814,4.9164
1319,300183,东软载波,1.4755,-33.0291,-0.1857,3.3157,-37.6807,-0.1394
1320,300033,同花顺,-6.335,-33.2779,4.8702,-1.2062,-32.0755,4.8702
1321,300314,戴维医疗,-9.9756,-33.3026,2.6045,2.9146,-33.3333,2.6045
1322,600936,广西广电,-0.3727,-33.4067,2.1773,20.6768,-28.5714,2.143
1323,603818,曲美家居,10.321,-33.5229,11.2988,15.6932,-31.8182,11.6322
1324,002162,悦心健康,4.7306,-33.6701,2.4263,3.6357,-31.9444,2.1161
1325,300569,天能重工,10.4474,-34.0602,4.141,49.713,-41.1765,3.2444
1326,603536,惠发股份,15.4143,-34.1504,3.7337,-4.9817,-63.1579,3.8169
1327,002219,恒康医疗,67.8574,-34.2315,2.3602,32.5218,-56.257,0.2075
1328,000915,山大华特,-7.954,-34.3618,8.9604,11.6297,-44.4444,13.8982
1329,002434,万里扬,-19.6274,-34.4822,4.5181,4.56,-32.2581,4.5134
1330,300549,优德精密,-19.6275,-34.557,6.0904,7.8864,-34.5538,6.0904
1331,300040,九洲电气,-23.0887,-34.581,3.9392,34.4322,-34.7826,3.9392
1332,002342,巨力索具,6.3362,-34.7444,-1.0397,-3.3709,-33.3333,-1.0397
1333,002090,金智科技,-38.7183,-34.9024,-5.0244,-3.3399,-24.103,-1.0686
1334,600356,恒丰纸业,9.39,-34.9715,3.9387,-0.9388,-33.3333,4.0888
1335,000038,深大通,44.7706,-35.6042,1.0802,-6.828,-59.5238,1.5991
1336,002812,创新股份,-6.4721,-35.667,0.6807,-1.7904,-69.3878,0.6807
1337,000514,渝开发,-52.9617,-35.6745,1.5923,-3.6631,-65.5296,0.665
1338,000545,金浦钛业,9.3694,-35.874,4.0109,15.1749,-35.824,4.0109
1339,002893,华通热力,7.2055,-36.1401,55.5305,22.522,-51.1628,57.7214
1340,002615,哈尔斯,20.1304,-37.4271,-0.2419,21.8086,-36.8421,-0.0834
1341,600105,永鼎股份,55.4414,-37.7389,3.9594,18.7224,-53.5714,3.1818
1342,300265,通光线缆,6.0382,-37.7801,3.4658,3.446,-41.6667,2.5942
1343,300403,地尔汉宇,-1.2285,-37.9665,5.4605,3.1471,-63.5163,5.2606
1344,300643,万通智控,-10.3423,-38.0845,1.8191,1.0655,-45.4545,1.5739
1345,002136,安纳达,6.3457,-38.2289,19.2235,-1.2048,-37.2715,19.0788
1346,300514,友讯达,20.6353,-38.3255,11.8369,8.6456,-74.3024,11.8369
1347,002011,盾安环境,22.029,-38.6279,0.2761,-6.5026,-14.2857,0.7074
1348,002241,歌尔股份,-15.5162,-38.7289,9.6049,5.9068,-39.1304,9.5652
1349,002861,瀛通通讯,14.9468,-38.757,2.6803,8.5052,-47.4596,2.9071
1350,000667,美好置业,-76.9592,-38.7836,13.9098,30.0556,-24.6587,7.6746
1351,300014,亿纬锂能,40.1519,-38.9173,54.4451,52.5907,-29.6296,48.2869
1352,600769,祥龙电业,-55.6027,-39.126,3.7953,33.2381,-42.8571,3.8656
1353,603031,安德利,9.3378,-39.3602,3.271,3.2612,-56.5217,3.271
1354,002479,富春环保,-18.9652,-39.4436,31.8635,11.507,-41.3157,34.6091
