,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
0,600318,新力金融,--,--,--,--,--,--
1,000938,紫光股份,--,--,--,--,--,--
2,601992,金隅集团,--,--,--,--,--,--
3,002575,群兴玩具,66.4957,66.4489,4580.9385,-3062.9972,99.0742,0.9258
4,600868,梅雁吉祥,4.3547,4.3547,198.8996,-588.7884,97.669,2.331
5,300333,兆日科技,23.8105,21.6117,1616.071,-448.95,97.3702,2.6298
6,000831,五矿稀土,22.8074,9.4942,186.8918,-2953.8692,96.4507,3.5493
7,300223,北京君正,34.3455,30.0125,171.7042,-7279.6046,96.4175,3.5825
8,603516,淳中科技,21.9,20.377,439.1238,-6657.7474,95.9,4.1
9,002820,桂发祥,7.9248,7.0155,543.5143,112983.9987,95.7932,4.2068
10,300485,赛升药业,15.0966,13.3993,241.6343,-27703.7194,95.549,4.451
11,300628,亿联网络,20.5932,19.6619,94.5908,-8985.8301,95.3749,4.6251
12,603758,秦安股份,10.0235,7.6294,513.8168,169.4544,95.1266,4.8734
13,600381,青海春天,40.6751,31.8349,659.8686,-11775.4211,95.0086,4.9914
14,600883,博闻科技,32.6982,32.0988,2429.6169,-112.3185,94.8463,5.1537
15,300127,银河磁体,16.1902,14.324,177.7393,-3655.0517,94.7234,5.2766
16,600506,香梨股份,29.5956,28.1392,1701.8268,1137.4737,94.7175,5.2825
17,002515,金字火腿,12.115,9.7738,466.6881,-187.122,94.6522,5.3478
18,000576,广东甘化,13.0346,12.9635,306.8858,-916.2875,94.633,5.367
19,300357,我武生物,15.012,14.6314,809.0269,-3899.3077,94.3346,5.6654
20,603696,安记食品,11.9935,11.0425,629.7251,-753.0706,94.2907,5.7093
21,002015,霞客环保,11.7266,4.6831,86.0024,-571.6263,94.0503,5.9497
22,300016,北陆药业,10.6514,9.0216,457.8388,-6635.3144,94.0429,5.9571
23,300401,花园生物,10.6111,7.799,133.6967,28631.8452,94.0295,5.9705
24,300054,鼎龙股份,10.7307,9.5721,344.0689,-1368.9915,94.013,5.987
25,300379,东方通,10.198,9.699,630.3657,135.6006,93.83,6.17
26,000096,广聚能源,10.2194,9.9482,854.4205,-643.004,93.5033,6.4967
27,603058,永吉股份,9.8386,8.7554,291.4726,-3060.8551,93.4922,6.5078
28,000038,深大通,8.7733,8.672,517.9349,-321.5828,93.3682,6.6318
29,300534,陇神戎发,7.3328,6.717,84.8934,-4922.4657,93.2823,6.7177
30,002148,北纬科技,8.5173,8.4792,76.9478,-1946.319,93.253,6.747
31,300081,恒信东方,7.8448,6.6737,446.1774,-3785.1496,93.1109,6.8891
32,000722,湖南发展,11.9744,11.0646,724.5861,-1096.2458,93.0904,6.9096
33,300371,汇中股份,9.4221,7.4446,196.2932,-3242.7825,93.0034,6.9966
34,300624,万兴科技,10.0933,9.9448,139.0261,-4269.3058,92.9398,7.0602
35,603036,如通股份,17.0044,14.2271,528.0917,-1116.325,92.6588,7.3412
36,300446,乐凯新材,16.476,15.0768,98.1451,-1675.0158,92.5209,7.4791
37,300245,天玑科技,10.0756,9.8349,194.4301,-662.3588,92.3286,7.6714
38,300305,裕兴股份,11.382,11.0777,449.2809,-362.6521,92.3172,7.6828
39,603500,祥和实业,10.8165,9.8213,129.1944,-16128.3172,92.3065,7.6935
40,300685,艾德生物,10.4069,10.2288,353.772,-3083.5541,92.0826,7.9174
41,300314,戴维医疗,8.2856,6.9676,231.3388,-1618.2987,92.0517,7.9483
42,002320,海峡股份,5.5943,5.5253,522.6269,-3326.6452,92.0138,7.9862
43,002364,中恒电气,10.0899,8.373,141.739,-330.8991,91.8923,8.1077
44,300377,赢时胜,6.2101,6.1996,208.5619,-1461.6759,91.841,8.159
45,300639,凯普生物,9.2685,8.8651,210.5977,-3015.0108,91.8279,8.1721
46,300548,博创科技,12.2187,10.4095,701.5869,-3628.1185,91.8085,8.1915
47,300494,盛天网络,10.9483,10.9395,835.4531,-1322.2594,91.8046,8.1954
48,603023,威帝股份,9.8784,8.1954,123.4907,-63775.8769,91.7827,8.2173
49,002294,信立泰,6.9939,5.8293,200.6434,-15960.4637,91.7226,8.2774
50,300508,维宏股份,10.6971,9.7798,31.0372,-3493.0001,91.65,8.35
51,300718,长盛轴承,8.5403,7.7401,148.3804,35811.7074,91.6485,8.3515
52,300346,南大光电,14.7604,13.2951,117.9613,-48028.7828,91.5225,8.4775
53,600615,丰华股份,15.0577,14.8055,40.2891,10827.8608,91.5072,8.4928
54,600059,古越龙山,7.6268,2.7179,52.4307,-4366.131,91.4599,8.5401
55,603688,石英股份,6.8147,5.6354,137.7565,-4013.7977,91.3127,8.6873
56,603826,坤彩科技,7.0353,4.2541,83.4623,-2894.2022,91.2207,8.7793
57,603585,苏利股份,8.7521,7.7897,603.4597,-12639.464,91.0451,8.9549
58,300018,中元股份,6.3627,5.6853,332.5298,-43.7487,90.9687,9.0313
59,002691,冀凯股份,12.2086,6.8593,24.6113,1390.0764,90.9228,9.0772
60,603630,拉芳家化,9.444,7.5698,445.1916,-1773.8262,90.8022,9.1978
61,300530,达志科技,15.3121,14.549,184.2887,-20429.2995,90.7507,9.2493
62,600880,博瑞传播,3.5666,3.5522,202.8215,-795.9717,90.7301,9.2699
63,002033,丽江旅游,5.569,5.5033,532.0798,-3024.3687,90.7191,9.2809
64,002625,光启技术,15.3074,15.1235,1428.5906,19.0472,90.6759,9.3241
65,002253,川大智胜,7.3108,5.5156,248.8711,-1317.2462,90.6619,9.3381
66,603067,振华股份,6.3257,5.1331,68.2331,54478.0497,90.5891,9.4109
67,002724,海洋王,7.9917,7.1822,114.6221,-1515.1513,90.5773,9.4227
68,002502,骅威文化,3.917,2.4471,179.7558,-333.101,90.2685,9.7315
69,002643,万润股份,5.4241,3.7713,182.1109,-1221.0719,90.1622,9.8378
70,300553,集智股份,7.3236,6.0154,324.1288,-923.7825,90.1149,9.8851
71,603080,新疆火炬,5.9295,5.4725,429.4727,-6243.7672,90.0328,9.9672
72,300653,正海生物,12.2156,11.9635,214.1856,-10369.1444,90.0256,9.9744
73,300211,亿通科技,6.4679,6.1181,188.1391,20.2321,89.9951,10.0049
74,300066,三川智慧,7.3166,6.4109,283.0264,-743.9179,89.9699,10.0301
75,600211,西藏药业,3.9993,3.6367,169.7998,-1766.9773,89.9333,10.0667
76,002621,三垒股份,6.9964,6.2542,47.2764,-639.4543,89.9091,10.0909
77,603488,展鹏科技,8.1181,7.6936,102.1879,-5789.9981,89.8752,10.1248
78,002351,漫步者,7.8643,6.043,103.9167,-95903.6506,89.873,10.127
79,002553,南方轴承,5.5103,4.3513,178.2003,18788.7843,89.8666,10.1334
80,002603,以岭药业,6.7222,5.2528,197.076,-8186.8305,89.7409,10.2591
81,300623,捷捷微电,7.2755,6.5947,456.1236,-1300.8373,89.6748,10.3252
82,002413,雷科防务,5.728,4.7345,88.5412,-948.3285,89.6659,10.3341
83,300590,移为通信,8.9786,8.0097,361.7211,-913.3329,89.6618,10.3382
84,002817,黄山胶囊,8.5085,7.2973,552.9526,-560.7524,89.6249,10.3751
85,603025,大豪科技,7.1665,5.9618,81.1636,-31923.1565,89.4549,10.5451
86,002827,高争民爆,5.0692,4.8773,441.3179,-44585.9834,89.2979,10.7021
87,002609,捷顺科技,8.7032,8.1376,630.0739,-104.5352,89.2559,10.7441
88,000688,国城矿业,4.8996,4.6489,348.9932,-3559.0081,89.1979,10.8021
89,600206,有研新材,11.7516,9.1112,163.9984,29910.5196,89.1656,10.8344
90,000613,大东海A,1.8659,1.8331,142.2966,7400.3001,89.1444,10.8556
91,002379,宏创控股,4.0168,3.2298,62.0084,1031.2202,89.135,10.865
92,603980,吉华集团,6.888,5.5861,196.8906,-3004.6406,89.0982,10.9018
93,002546,新联电子,8.1139,7.6796,47.827,19824.723,89.0969,10.9031
94,002222,福晶科技,5.2622,3.6764,141.8883,-9081.8917,89.0131,10.9869
95,603656,泰禾光电,8.312,7.3724,85.1361,-2438.457,89.006,10.994
96,603879,永悦科技,7.7279,6.9603,109.2524,-263939.1515,89.0038,10.9962
97,600722,金牛化工,7.1653,7.1127,179.0928,-519.0149,88.9605,11.0395
98,603040,新坐标,5.9999,5.2506,162.9122,-71777.39,88.8787,11.1213
99,002901,大博医疗,8.7919,7.0083,570.714,-1788.5359,88.8785,11.1215
100,002759,天际股份,1.9149,1.5494,39.5503,1315.0946,88.8317,11.1683
101,000802,北京文化,5.7278,4.6979,113.9507,-847.2863,88.8246,11.1754
102,603587,地素时尚,8.0712,7.3748,673.4258,-7478.8813,88.8245,11.1755
103,300183,东软载波,7.2566,6.688,426.8705,-491.9622,88.7688,11.2312
104,300609,汇纳科技,7.6105,7.1821,370.6359,-1015.7422,88.5751,11.4249
105,002790,瑞尔特,6.5132,5.6203,173.7587,-1496.7923,88.5419,11.4581
106,603096,新经典,8.0237,6.4683,162.2061,-17476.5199,88.4646,11.5354
107,300175,朗源股份,3.6844,1.7672,41.1643,-585.182,88.4268,11.5732
108,002235,安妮股份,4.671,4.5521,97.3579,-12882.2347,88.4159,11.5841
109,300731,科创新源,8.6425,7.9019,443.7589,-6142.3825,88.3605,11.6395
110,300151,昌红科技,5.6287,4.7838,164.8949,-558.5437,88.2939,11.7061
111,603398,邦宝益智,2.3228,1.4916,114.4543,-852.0535,88.2876,11.7124
112,603032,德新交运,10.7286,10.6856,172.873,-1095.1517,88.2755,11.7245
113,002700,新疆浩源,4.8696,4.6952,438.7352,-434.9906,88.1929,11.8071
114,603666,亿嘉和,8.9558,8.0214,670.8291,-18724.8288,88.169,11.831
115,300039,上海凯宝,7.4418,6.9334,237.8939,-2052.3004,88.1502,11.8498
116,600276,恒瑞医药,7.085,6.6891,152.1019,-4434.3804,88.1239,11.8761
117,300394,天孚通信,6.1971,5.5322,331.7095,-1954.0975,88.1027,11.8973
118,300455,康拓红外,8.9884,6.8272,246.5808,-5051.3106,88.0934,11.9066
119,300690,双一科技,6.6188,5.846,43.0359,4962.6779,87.9593,12.0407
120,300690,双一科技,6.6188,5.846,43.0359,4962.6779,87.9593,12.0407
121,603727,博迈科,7.1322,6.8707,288.4122,--,87.9185,12.0815
122,300304,云意电气,6.2825,5.678,39.2718,15577.9142,87.8816,12.1184
123,603232,格尔软件,6.4701,6.0504,90.3249,-2540.3226,87.8151,12.1849
124,603866,桃李面包,4.2215,3.983,291.7052,-4335.1794,87.7863,12.2137
125,603999,读者传媒,7.1078,6.5198,461.4242,-217.5884,87.7713,12.2287
126,002063,远光软件,6.9901,6.7688,145.7569,-7004.7002,87.7511,12.2489
127,600633,浙数文化,7.5893,7.5714,162.3755,-9928.1925,87.7322,12.2678
128,002767,先锋电子,7.3912,6.8964,52.7318,-313.9212,87.6781,12.3219
129,603199,九华旅游,2.4713,2.4266,45.0209,-318380.8082,87.6762,12.3238
130,002883,中设股份,7.3162,7.3162,142.3871,-10665.1615,87.6436,12.3564
131,300146,汤臣倍健,5.5305,5.0231,237.2525,-2768.5422,87.618,12.382
132,002198,嘉应制药,5.1496,4.0771,93.7029,1674.3432,87.6038,12.3962
133,300150,世纪瑞尔,4.7596,3.9096,156.3699,6864.4746,87.4741,12.5259
134,300445,康斯特,6.7221,6.0297,497.5971,-422.6142,87.4423,12.5577
135,002880,卫光生物,6.7844,2.908,182.8348,12413.0772,87.4324,12.5676
136,300403,地尔汉宇,5.0906,4.341,240.7165,-1155.0415,87.4005,12.5995
137,300026,红日药业,4.3091,3.6295,165.7606,-27096.7872,87.3601,12.6399
138,300689,澄天伟业,5.4777,5.1115,223.8236,-1414.6912,87.318,12.682
139,000710,贝瑞基因,5.2346,4.5697,185.3644,-63720.9293,87.2985,12.7015
140,002322,理工环科,2.9431,2.1139,68.091,11969.4122,87.2696,12.7304
141,600576,祥源文化,4.9955,4.9944,174.5891,-5666.6818,87.1903,12.8097
142,603566,普莱柯,4.6382,4.2628,130.6429,-3939.1803,87.1796,12.8204
143,002459,天业通联,4.1474,3.1756,20.3648,-641.7051,87.1111,12.8889
144,002927,泰永长征,8.3203,7.0531,54.8281,-5631.7774,87.1045,12.8955
145,000635,英力特,3.5892,3.1332,27.353,-6531.0861,87.0301,12.9699
146,603077,和邦生物,2.4676,1.7851,60.787,846.7448,86.8704,13.1296
147,002860,星帅尔,5.1147,4.4611,172.0882,-2835.5013,86.8432,13.1568
148,300105,龙源技术,4.1157,3.4781,114.6728,77.1032,86.7471,13.2529
149,600161,天坛生物,5.2416,2.3906,171.6902,-17540.1387,86.7261,13.2739
150,600865,百大集团,2.9235,2.921,244.2478,2558.4576,86.6779,13.3221
151,300236,上海新阳,4.4543,3.9534,152.9496,1379.3978,86.6496,13.3504
152,300595,欧普康视,6.3671,6.0975,117.6604,-16263.8004,86.6211,13.3789
153,600867,通化东宝,3.8246,2.5285,73.4095,71232.8485,86.5597,13.4403
154,600636,三爱富,3.121,2.7242,149.214,-5627.7998,86.5478,13.4522
155,600563,法拉电子,5.642,4.8053,54.303,-6714.9809,86.5424,13.4576
156,002275,桂林三金,5.831,5.1946,264.2607,-3193.9757,86.4306,13.5694
157,300535,达威股份,4.7524,3.9749,49.4035,1534.5201,86.4006,13.5994
158,300434,金石东方,2.1895,1.7364,96.9425,4161.0716,86.3672,13.6328
159,002252,上海莱士,8.8033,6.7103,187.3605,-3125.1163,86.3188,13.6812
160,300414,中光防雷,7.0775,6.3503,180.1586,-1546.6894,86.3063,13.6937
161,300067,安诺其,4.37,3.5138,42.4826,2121831.3613,86.2472,13.7528
162,603519,立霸股份,6.173,4.8904,133.2839,3036.8769,86.2401,13.7599
163,002805,丰元股份,3.0144,1.6032,17.1252,600.4896,86.2396,13.7604
164,002365,永安药业,3.1752,2.8759,61.27,-6970.8122,86.0863,13.9137
165,300747,锐科激光,7.7241,6.866,531.0302,153296.4357,86.0137,13.9863
166,002380,科远股份,6.0315,5.5434,234.4763,-576.4407,86.0009,13.9991
167,002177,御银股份,3.157,2.7701,89.4038,200.7217,85.9943,14.0057
168,002213,特尔佳,5.6681,5.1471,48.7459,-1049.5742,85.9271,14.0729
169,002690,美亚光电,7.5515,7.1363,145.5046,-5205.8794,85.9186,14.0814
170,300144,宋城演艺,2.1537,2.1501,118.8183,-8619.6829,85.8599,14.1401
171,002667,鞍重股份,5.9833,4.8193,60.5292,-9660.1766,85.793,14.207
172,300481,濮阳惠成,4.768,4.2359,172.385,-2005.9485,85.6587,14.3413
173,300668,杰恩设计,5.276,5.276,165.1552,-47279.9371,85.5216,14.4784
174,603328,依顿电子,5.7554,5.4327,248.6872,-3269.9685,85.4981,14.5019
175,603811,诚意药业,4.1137,3.2738,74.1818,32916.7493,85.4903,14.5097
176,002632,道明光学,3.4782,2.3444,98.9202,-189321.8396,85.4651,14.5349
177,300643,万通智控,5.2359,4.4527,249.5201,-867.9558,85.4261,14.5739
178,002233,塔牌集团,3.8224,3.4902,88.5618,-17585.6526,85.407,14.593
179,300529,健帆生物,5.5024,5.2833,459.6628,-9243.2259,85.3766,14.6234
180,600080,金花股份,3.3083,3.1472,215.7837,1315.711,85.3047,14.6953
181,300507,苏奥传感,5.653,5.0696,71.5529,-85000.2087,85.2033,14.7967
182,603005,晶方科技,4.3203,3.9886,329.0204,-105.0695,85.1679,14.8321
183,300673,佩蒂股份,5.076,4.2885,123.5848,-2535.4912,85.126,14.874
184,603365,水星家纺,5.5988,3.2437,89.7681,-3041.7923,85.1022,14.8978
185,600583,海油工程,3.181,2.2061,73.8764,5314.8632,85.0723,14.9277
186,603320,迪贝电气,5.0455,3.7773,152.1285,-1651.1383,85.0072,14.9928
187,300397,天和防务,3.9632,2.8668,89.2877,2573.3104,84.9657,15.0343
188,603133,碳元科技,4.8048,4.068,181.144,-2047.0459,84.9635,15.0365
189,603389,亚振家居,4.6808,2.7242,97.7051,8470.0025,84.9398,15.0602
190,300046,台基股份,3.6312,3.0654,125.2142,-940.1902,84.9348,15.0652
191,000089,深圳机场,2.1434,2.1402,123.2036,-2294.0463,84.9273,15.0727
192,601616,广电电气,4.475,4.1009,71.0285,-976.7954,84.855,15.145
193,300375,鹏翎股份,5.6408,4.1536,31.1849,-1730.4901,84.8242,15.1758
194,600641,万业企业,5.9761,4.7476,437.8485,-2451.5372,84.8024,15.1976
195,002561,徐家汇,4.7275,4.6576,213.3431,-3580.6614,84.7401,15.2599
196,002577,雷柏科技,4.697,4.1602,79.6412,-66.0632,84.7252,15.2748
197,603200,上海洗霸,5.9438,5.5961,162.3618,-459.0636,84.6762,15.3238
198,002931,锋龙股份,4.7759,4.0136,123.2857,5052.8792,84.6591,15.3409
199,002861,瀛通通讯,4.9038,3.9775,110.2469,-4799.8205,84.6558,15.3442
200,300620,光库科技,9.2288,8.3146,413.5185,-915.5632,84.6246,15.3754
201,603607,京华激光,4.7915,4.0672,60.945,-3132.9815,84.6209,15.3791
202,002925,盈趣科技,6.4,5.8508,125.2197,-3952.4365,84.6128,15.3872
203,002079,苏州固锝,4.694,4.0112,90.0744,-3557.1013,84.5874,15.4126
204,000819,岳阳兴长,4.8205,4.3972,414.0882,24866.8737,84.5774,15.4226
205,300474,景嘉微,5.3604,4.7449,206.3833,-3792.7807,84.4247,15.5753
206,002406,远东传动,3.9798,3.4524,124.2278,-4113.2281,84.4187,15.5813
207,603648,畅联股份,4.0843,4.041,69.2653,-7108.4592,84.4152,15.5848
208,002718,友邦吊顶,2.6595,2.0712,136.29,-5439.4337,84.3478,15.6522
209,600230,沧州大化,3.3825,3.1531,151.9432,-141731.8705,84.3327,15.6673
210,002858,力盛赛车,4.7202,4.2658,58.4955,-26422.0971,84.3059,15.6941
211,600400,红豆股份,3.2158,2.9521,125.5374,34500.6872,84.3046,15.6954
212,300390,天华超净,2.9789,2.2778,53.0011,2826.6191,84.2452,15.7548
213,300005,探路者,4.7744,3.9507,228.8009,-181.3544,84.1846,15.8154
214,002243,通产丽星,3.1017,2.3726,43.226,-1330.7338,84.173,15.827
215,002812,创新股份,4.2675,3.5238,94.1203,-2170.2952,84.1507,15.8493
216,603838,四通股份,5.8917,4.3531,229.0743,-4843.3451,84.122,15.878
217,300641,正丹股份,4.2497,3.5334,130.1105,1401.7024,84.1135,15.8865
218,000970,中科三环,4.8582,3.2166,124.8412,-1651.2348,84.0573,15.9427
219,603839,安正时尚,5.499,4.0536,21.4383,-23879.1913,84.035,15.965
220,603309,维力医疗,3.8074,3.1884,101.6295,-174553.3406,83.9451,16.0549
221,002890,弘宇股份,4.655,3.3351,74.0426,7983.2422,83.9447,16.0553
222,300086,康芝药业,4.1414,3.6157,108.6502,3242.4593,83.9249,16.0751
223,002908,德生科技,5.9892,5.1691,197.8532,-1647.7866,83.7797,16.2203
224,002750,龙津药业,4.5176,4.2085,28.262,-1798.3711,83.5818,16.4182
225,002568,百润股份,2.3987,2.1504,158.2094,-7109.4708,83.5559,16.4441
226,603456,九洲药业,3.0696,1.9542,90.6898,-4240.462,83.5033,16.4967
227,002852,道道全,5.473,4.0305,38.8778,-21525.4253,83.4957,16.5043
228,002484,江海股份,4.2605,3.7627,100.1307,-23931.2578,83.4645,16.5355
229,300699,光威复材,8.6407,7.9715,79.5409,34584.9554,83.4494,16.5506
230,000848,承德露露,5.0453,4.5976,452.3711,-2480.733,83.4357,16.5643
231,600725,ST云维,17.2605,17.1643,438.044,-3272.8957,83.4102,16.5898
232,000557,西部创业,0.9675,0.8826,27.3887,-6047.4927,83.2819,16.7181
233,002530,金财互联,2.9277,2.6311,84.488,4493.9027,83.2756,16.7244
234,300560,中富通,4.8752,4.8738,43.9597,4346.9291,83.2711,16.7289
235,603239,浙江仙通,4.0505,3.5518,57.0033,-7646.1647,83.2625,16.7375
236,601333,广深铁路,1.2093,1.1476,36.1541,-6770.1732,83.1556,16.8444
237,002879,长缆科技,6.2337,5.6391,327.452,-4680.6967,83.1369,16.8631
238,002748,世龙实业,2.7871,2.4517,78.9566,1631.3962,83.1339,16.8661
239,300045,华力创通,4.1303,3.5125,76.0218,-487.5628,83.0978,16.9022
240,300045,华力创通,4.1303,3.5125,76.0218,-487.5628,83.0978,16.9022
241,002469,三维工程,5.1049,4.8091,111.5177,-1607.9155,83.0797,16.9203
242,300606,金太阳,4.1316,3.3315,89.8488,-1288.6676,83.034,16.966
243,300470,日机密封,4.9553,4.06,161.4577,-1207.4205,83.0221,16.9779
244,002917,金奥博,5.6003,5.021,232.8011,-1356.4519,83.0034,16.9966
245,000915,山大华特,2.612,2.3612,107.6091,9676.7534,82.9909,17.0091
246,300281,金明精机,4.7881,3.3159,87.708,8678.1505,82.9849,17.0151
247,600209,*ST罗顿,1.346,0.9334,11.7321,-320625.6557,82.9544,17.0456
248,002138,顺络电子,2.339,1.8659,55.7014,-14599.3343,82.9219,17.0781
249,300247,乐金健康,2.4916,1.8081,51.5442,855.4561,82.9176,17.0824
250,603889,新澳股份,3.6629,1.9854,126.8179,349775.6077,82.8676,17.1324
251,002651,利君股份,4.4135,3.7954,171.3431,-1119.3354,82.8607,17.1393
252,300580,贝斯特,3.2856,2.4812,28.5279,-20229.889,82.7569,17.2431
253,603001,奥康国际,3.9422,3.0138,82.8332,-2876.0918,82.7098,17.2902
254,600114,东睦股份,2.7056,2.0733,46.6065,199137.3014,82.6561,17.3439
255,300630,普利制药,3.1602,2.7586,130.3241,-6224.8239,82.6262,17.3738
256,300288,朗玛信息,1.5638,1.5303,97.772,3760.8267,82.5766,17.4234
257,600776,东方通信,4.2361,2.971,129.1498,-4174.0968,82.3514,17.6486
258,002843,泰嘉股份,3.2984,2.8498,34.4201,-27865.0658,82.3382,17.6618
259,603900,莱绅通灵,5.3231,2.3022,18.4011,-44173.5399,82.3258,17.6742
260,600382,广东明珠,8.1015,8.0867,29.3049,2332.4554,82.2496,17.7504
261,002669,康达新材,3.6919,3.334,93.7325,-1695.2004,82.2175,17.7825
262,002778,高科石化,3.6733,2.506,32.8789,896.2579,82.1942,17.8058
263,603038,华立股份,4.0928,3.4696,95.9659,16684.4809,82.1756,17.8244
264,002892,科力尔,4.2553,3.3701,92.4379,-4387.6298,82.1635,17.8365
265,600299,安迪苏,4.0292,3.3022,228.82,4411.4141,82.155,17.845
266,300678,中科信息,4.6092,3.7551,197.0157,-511.9885,82.1053,17.8947
267,002702,海欣食品,3.2426,2.3014,41.3165,53825.2085,82.056,17.944
268,000301,东方市场,4.5608,2.929,64.4114,1250.5844,82.0504,17.9496
269,300570,太辰光,4.8692,4.3963,236.4126,-796.9299,82.0195,17.9805
270,000423,东阿阿胶,4.3432,2.4591,72.0829,10837.9479,81.881,18.119
271,600197,伊力特,4.4617,3.0824,271.1624,-10572.6831,81.8342,18.1658
272,603928,兴业股份,3.894,3.6091,32.2913,19986.2304,81.8166,18.1834
273,002903,宇环数控,4.9792,4.2805,89.9948,-5846.4858,81.7846,18.2154
274,603356,华菱精工,5.1795,4.4239,17.9143,9755.3352,81.7464,18.2536
275,002362,汉王科技,3.7814,2.8381,76.4777,-2509.1351,81.7273,18.2727
276,603037,凯众股份,4.3171,3.5581,210.191,-3166.8079,81.7121,18.2879
277,603558,健盛集团,2.0475,1.4269,60.9802,2401.3248,81.6683,18.3317
278,603856,东宏股份,5.3148,3.866,26.3831,6699.2401,81.6464,18.3536
279,002425,凯撒文化,1.6746,1.4641,35.7976,1079.3508,81.6055,18.3945
280,600097,开创国际,3.4606,2.5817,185.7538,2629.2147,81.4829,18.5171
281,000886,海南高速,4.1792,3.4003,81.9082,-1843.6552,81.4323,18.5677
282,603848,好太太,4.4946,4.1924,373.6956,-19540.4899,81.4141,18.5859
283,603896,寿仙谷,4.2227,3.1302,74.1693,-10280.7456,81.3705,18.6295
284,600847,万里股份,1.6015,0.8315,6.7306,161.8874,81.3429,18.6571
285,002665,首航节能,3.6637,3.3247,216.2417,-112.5518,81.3322,18.6678
286,002757,南兴装备,2.6915,1.8598,37.6688,13514.1911,81.2974,18.7026
287,002476,宝莫股份,4.3438,3.6424,285.2374,-1280.6734,81.2843,18.7157
288,600252,中恒集团,3.1225,2.6559,145.5558,-1572.0083,81.2828,18.7172
289,603086,先达股份,4.2958,2.9393,111.5426,-3589.3243,81.244,18.756
290,300705,九典制药,4.0337,3.0869,134.4703,-3830.02,81.2332,18.7668
291,002349,精华制药,3.5328,2.163,83.2849,9423.7171,81.1392,18.8608
292,000516,国际医学,3.565,3.5454,300.0749,-87044.6898,81.1266,18.8734
293,603181,皇马科技,2.7398,2.3739,92.6477,1980.2526,81.1144,18.8856
294,002821,凯莱英,3.8061,2.9554,182.3219,978.4493,81.0891,18.9109
295,000603,盛达矿业,1.7915,1.7066,101.3941,-4843.5453,81.0547,18.9453
296,000799,酒鬼酒,3.9373,2.2758,133.7666,-14142.3409,80.9896,19.0104
297,002832,比音勒芬,4.4605,3.1572,210.5874,-3666.068,80.9742,19.0258
298,603978,深圳新星,3.3242,2.9307,118.9138,6328.9681,80.9556,19.0444
299,600201,生物股份,3.7821,3.4607,190.0925,-1831.9737,80.9499,19.0501
300,002468,申通快递,2.72,2.7042,166.872,-1902.4369,80.9144,19.0856
301,002229,鸿博股份,3.2733,2.7815,190.2551,-303.817,80.8959,19.1041
302,300581,晨曦航空,4.6625,3.2653,82.0621,-3525.3041,80.894,19.106
303,600216,浙江医药,2.8216,2.053,82.3538,2135.3481,80.8811,19.1189
304,002440,闰土股份,2.8925,2.1573,31.5396,5525.3347,80.855,19.145
305,002330,得利斯,1.9186,1.3138,9.5098,-2184.7607,80.8043,19.1957
306,002393,力生制药,3.1431,2.727,107.276,-551.5341,80.8025,19.1975
307,603757,大元泵业,4.1146,3.1197,80.6647,32987.3589,80.799,19.201
308,300298,三诺生物,3.2886,2.8956,206.2448,-44235.6223,80.795,19.205
309,002381,双箭股份,3.8264,3.2249,77.4929,-2501.0868,80.7848,19.2152
310,002150,通润装备,3.9215,3.2717,209.3991,-1710.5438,80.7811,19.2189
311,300430,诚益通,3.1368,2.0417,55.1865,-8172.3566,80.7732,19.2268
312,002871,伟隆股份,3.6461,3.0048,119.7496,-3446.692,80.6918,19.3082
313,300667,必创科技,4.3515,3.6817,69.6055,-332.6194,80.5938,19.4062
314,603369,今世缘,3.3935,2.2244,86.1718,-4858.2077,80.5938,19.4062
315,002866,传艺科技,3.261,2.729,123.0806,-1710.4646,80.5616,19.4384
316,002574,明牌珠宝,3.4425,1.5008,33.2425,1637.4459,80.5048,19.4952
317,600987,航民股份,3.2876,3.0167,79.9271,-11568.846,80.474,19.526
318,300576,容大感光,3.8757,3.2471,67.2676,-49015.3785,80.4479,19.5521
319,300321,同大股份,2.9688,2.2388,108.9258,1039.915,80.4118,19.5882
320,300233,金城医药,2.0134,1.6712,71.9016,-52218.7533,80.3828,19.6172
321,002428,云南锗业,1.4592,0.7731,16.7289,269.5223,80.3542,19.6458
322,002801,微光股份,4.1137,3.7361,26.6802,-15205.4602,80.2622,19.7378
323,002836,新宏泽,2.3839,2.0551,112.9359,-9643.514,80.2545,19.7455
324,600366,宁波韵升,2.7026,1.9912,60.0009,561.8824,80.2499,19.7501
325,002114,罗平锌电,1.9266,0.6175,23.9986,-1339.0749,80.2102,19.7898
326,002635,安洁科技,2.0522,1.7128,49.2724,-1747.0944,80.2008,19.7992
327,002585,双星新材,4.7564,3.5621,47.1826,-1892.144,80.171,19.829
328,002793,东音股份,2.9732,1.7275,61.6069,-2993.7565,80.1708,19.8292
329,002186,全聚德,2.9957,2.8081,121.9673,-127157.3477,80.1423,19.8577
330,000544,中原环保,2.4463,2.4256,98.0783,2941.0749,80.1383,19.8617
331,002521,齐峰新材,3.2024,2.5772,43.1667,1326.7138,80.0978,19.9022
332,603496,恒为科技,4.1973,3.1493,106.8998,-49243.9733,80.0533,19.9467
333,603078,江化微,4.3796,4.2033,275.4916,-1354.4598,80.0452,19.9548
334,002444,巨星科技,3.2546,2.5605,115.5941,-704.5856,80.0299,19.9701
